log hfd,log mmb,log abt
1.47035168,1.15664,1.31910606
1.4708807,1.15673083,1.31912689
1.47101285,1.15682164,1.3193143
1.47110093,1.1570032,1.31933512
1.47117432,1.15703345,1.31933512
1.47121834,1.15703345,1.31950164
1.47129171,1.15703345,1.31952245
1.4713504,1.15709395,1.31956407
1.4715264,1.1571242,1.31960568
1.47177562,1.1571242,1.31966809
1.47180493,1.1572754,1.32006316
1.47183424,1.15736609,1.32012551
1.47192215,1.15748699,1.32045787
1.47195145,1.15760785,1.3206032
1.47195145,1.15778909,1.32064471
1.47195145,1.15778909,1.32074848
1.47198075,1.15806079,1.32074848
1.47221507,1.15812115,1.32081073
1.47227363,1.15812115,1.32083147
1.47227363,1.15836249,1.3209352
1.47227363,1.15866398,1.32103889
1.47237609,1.15875439,1.32112183
1.47259557,1.15878452,1.32166056
1.47271258,1.15884477,1.32176408
1.47274183,1.15908571,1.32184688
1.47288803,1.1593867,1.32188828
1.4729465,1.1593867,1.32197106
1.47301958,1.16073857,1.32197106
1.47303419,1.1613081,1.32197106
1.47315108,1.161368,1.32199175
1.47320952,1.16148779,1.32203313
1.47338477,1.16154767,1.32205382
1.47342857,1.16157761,1.32207451
1.47377883,1.16157761,1.32221929
1.47379342,1.16163748,1.32221929
1.47398302,1.1617572,1.32221929
1.4739976,1.16187688,1.32221929
1.47408508,1.16256441,1.32234336
1.47446395,1.16286299,1.32238471
1.47449308,1.16289284,1.32246739
1.47450764,1.16304205,1.32250873
1.47459501,1.16331049,1.322736
1.47506071,1.16331049,1.32281862
1.47511889,1.16337012,1.32283927
1.47520614,1.16337012,1.32288057
1.47542419,1.16348936,1.32290122
1.47558403,1.16351916,1.32290122
1.47559856,1.16366815,1.32294252
1.47571476,1.1642041,1.32310766
1.47577285,1.16447182,1.32327273
1.47580189,1.16479882,1.32329336
1.47599062,1.16500678,1.32329336
1.47603416,1.16500678,1.32331399
1.4762663,1.16503648,1.3233965
1.47633882,1.16515526,1.32347899
1.47665776,1.16524433,1.32358208
1.47671572,1.16548174,1.32362331
1.47677368,1.16565972,1.32364392
1.4768606,1.16574868,1.32364392
1.47687508,1.16592655,1.32389121
1.47712125,1.16625245,1.32397361
1.4772081,1.16663729,1.32405599
1.47723705,1.16669647,1.32420012
1.47723705,1.16687395,1.32424129
1.47745409,1.16690352,1.32426187
1.47756979,1.16696266,1.32444709
1.47800342,1.16722869,1.32448823
1.47806121,1.16743549,1.32454995
1.47849435,1.16743549,1.32461165
1.47852321,1.16758315,1.32471448
1.47852321,1.16781929,1.32504335
1.47863863,1.16793731,1.32510498
1.47865306,1.16802581,1.32516661
1.47878287,1.16826171,1.32535144
1.47878287,1.16846802,1.3253925
1.47886939,1.16888034,1.32567983
1.4788838,1.1691452,1.32576189
1.47902796,1.16923345,1.3257824
1.47902796,1.16926286,1.32580291
1.4790712,1.16929227,1.32602847
1.47918647,1.16935109,1.32606947
1.47918647,1.1694687,1.32611046
1.47944574,1.17017367,1.32619244
1.47954652,1.17026172,1.32631537
1.47957531,1.17037908,1.32635635
1.47966167,1.17064302,1.3264178
1.47969045,1.17067234,1.32664304
1.47990627,1.17070166,1.32672491
1.48007884,1.17073097,1.32672491
1.48012197,1.17105329,1.32682724
1.48029446,1.17108258,1.32686816
1.48043815,1.17137537,1.32699091
1.48046688,1.17137537,1.32703181
1.48056743,1.17146317,1.32705227
1.48056743,1.1717557,1.32707272
1.48062487,1.1717557,1.32717496
1.48071102,1.17190189,1.32727718
1.48075409,1.1721357,1.32754283
1.48086892,1.17260293,1.32764496
1.48112718,1.17283636,1.32770623
1.4814283,1.17286553,1.32784915
1.48151429,1.17306966,1.32786957
1.48162892,1.17341938,1.32786957
1.48181513,1.17344851,1.32795121
1.48182945,1.17347764,1.32801244
1.48185809,1.17388524,1.32805325
1.48187241,1.17403072,1.32813486
1.48200126,1.1740889,1.32827764
1.48207283,1.17426338,1.32831843
1.48221593,1.1743506,1.32833882
1.48228746,1.17498965,1.32844077
1.48228746,1.17510574,1.32844077
1.48235898,1.1752218,1.32872609
1.48243049,1.17527982,1.32884831
1.48245909,1.17530882,1.3289094
1.48255918,1.17530882,1.32913336
1.48267353,1.17539583,1.32913336
1.48290215,1.17542483,1.3294589
1.48305926,1.17551181,1.32954025
1.48307354,1.17568573,1.32958092
1.48307354,1.1758306,1.32968257
1.4831021,1.17585957,1.32974355
1.48318776,1.17658318,1.32994676
1.48323059,1.17664102,1.32996707
1.48325913,1.17704566,1.33006864
1.48341611,1.17713232,1.33010925
1.48344465,1.17719008,1.33012956
1.48345892,1.17724784,1.33012956
1.48353024,1.17799796,1.33023109
1.48367286,1.17822851,1.33025139
1.48370138,1.17837254,1.33029199
1.48394371,1.17860289,1.33037318
1.48398646,1.17860289,1.33041377
1.48401496,1.17894819,1.33053552
1.48411469,1.17909198,1.33063695
1.48432832,1.17909198,1.33073836
1.48468413,1.17912073,1.33092083
1.48484059,1.17935068,1.33092083
1.48491169,1.17963795,1.3309411
1.48494013,1.17986763,1.3310627
1.48511071,1.17998243,1.33120452
1.48511071,1.1804413,1.33144754
1.48513914,1.1806419,1.33152852
1.48516756,1.18098558,1.33162972
1.48532385,1.1814148,1.33179159
1.48535226,1.1820721,1.33181182
1.48536647,1.18212921,1.3318725
1.48552268,1.18232904,1.33197362
1.48556528,1.18241465,1.33211514
1.48559367,1.18258583,1.33213536
1.48567885,1.18264287,1.33213536
1.48579238,1.18403808,1.332196
1.4858917,1.1841802,1.33237786
1.48590589,1.18426544,1.33241826
1.48594845,1.18435067,1.33243846
1.48597682,1.1847482,1.33262022
1.48600519,1.18500356,1.33272116
1.48601937,1.18503192,1.3328019
1.48611864,1.185117,1.33294316
1.48613282,1.18520207,1.33298351
1.486147,1.18551382,1.33314488
1.48616118,1.18582536,1.33314488
1.48617535,1.18602349,1.33328602
1.48618953,1.18633466,1.3333465
1.48633128,1.18667387,1.3333465
1.48633128,1.18704104,1.33342712
1.48635963,1.18706927,1.33350773
1.48658632,1.1872104,1.33362861
1.48661464,1.18752072,1.33393067
1.48662881,1.18752072,1.33401119
1.48667129,1.18783082,1.33413193
1.48669962,1.18788718,1.33419229
1.48671378,1.1879717,1.33427276
1.48672794,1.18811254,1.33431298
1.48675625,1.18819702,1.3343331
1.48675625,1.18845036,1.33455427
1.48678457,1.18878791,1.33479542
1.48679873,1.1889847,1.33485569
1.48686951,1.18904091,1.33487578
1.48686951,1.18906901,1.33511675
1.48696859,1.18920949,1.33511675
1.48705349,1.18943416,1.33525726
1.48706764,1.18946224,1.33541778
1.48735052,1.18957453,1.33547796
1.48736466,1.1899673,1.3355983
1.4873788,1.19019158,1.33569855
1.48742121,1.19047177,1.33583887
1.48742121,1.19049978,1.33603925
1.48749189,1.19069579,1.33609934
1.48773212,1.19105958,1.33609934
1.48774625,1.19122738,1.33611937
1.48781687,1.1915069,1.3362996
1.48788749,1.19156279,1.33635965
1.48792985,1.19170246,1.3364197
1.48797221,1.19198168,1.33653978
1.48807104,1.1923444,1.33659981
1.48808515,1.19242806,1.33671983
1.48836737,1.19245594,1.33685982
1.48836737,1.19248382,1.33693979
1.48856482,1.1926232,1.33699976
1.48866351,1.19273467,1.33705973
1.48877627,1.19292968,1.33713966
1.48890309,1.19318027,1.33715964
1.48895944,1.19331943,1.33723956
1.48939592,1.19331943,1.33729949
1.48949442,1.19331943,1.33733944
1.48960697,1.19337508,1.33751916
1.4896351,1.1934029,1.33767885
1.48964916,1.19354199,1.33789833
1.48967729,1.19376443,1.33811769
1.48967729,1.19382003,1.33815756
1.48977573,1.19401455,1.33819743
1.48977573,1.19407011,1.3382373
1.48980385,1.19423675,1.33827716
1.48995848,1.19490267,1.33831702
1.49005685,1.19545683,1.33833695
1.49005685,1.19578899,1.3383768
1.49016925,1.19584432,1.33845649
1.4901833,1.19620383,1.33849634
1.49019735,1.19620383,1.33863575
1.49029566,1.19678394,1.33863575
1.49030971,1.19681154,1.33875522
1.49049224,1.19694954,1.33877512
1.49053435,1.19700473,1.33885475
1.49059049,1.19725298,1.33897415
1.49063259,1.19728056,1.33899405
1.49064662,1.19747354,1.33903384
1.49074484,1.19752866,1.33911341
1.4907729,1.19761132,1.33913331
1.49080095,1.19772152,1.33923275
1.49096925,1.19785923,1.33925263
1.49102534,1.1979143,1.33925263
1.4912496,1.19851963,1.33939181
1.49136169,1.19865709,1.33939181
1.49138971,1.19871206,1.33943156
1.49144574,1.19876702,1.33959055
1.49147376,1.19882198,1.33961042
1.49162779,1.19909666,1.33970975
1.49164179,1.19912411,1.33976934
1.49176778,1.1993986,1.33976934
1.49178178,1.19948091,1.33980907
1.49178178,1.19994706,1.33984878
1.49194969,1.20022103,1.33998777
1.49200565,1.2004127,1.34004732
1.49210356,1.2008505,1.34004732
1.49214552,1.20115123,1.34006717
1.49218747,1.20158828,1.34010686
1.49220145,1.20205217,1.34014655
1.49259278,1.20210671,1.34032511
1.49264866,1.20218851,1.34038462
1.49267659,1.2025428,1.34046395
1.49288605,1.20278792,1.34054326
1.49292793,1.20295125,1.3406622
1.49299772,1.20303289,1.34088017
1.49299772,1.20346805,1.34091979
1.49315122,1.20411998,1.34103863
1.49329071,1.20501479,1.34123662
1.49355563,1.20520436,1.34131579
1.49356957,1.20539385,1.34133559
1.49422419,1.20552915,1.34137516
1.49446072,1.20574554,1.34165211
1.49446072,1.20588073,1.34173121
1.49465541,1.20625904,1.34173121
1.49465541,1.20628604,1.34175098
1.49468322,1.20644806,1.34177075
1.49471103,1.20647506,1.34184982
1.49478053,1.20647506,1.34188936
1.49490561,1.20661002,1.34196841
1.49490561,1.206664,1.34210672
1.49512788,1.20717641,1.34216598
1.49533616,1.20720336,1.34222523
1.4954472,1.20747279,1.34226473
1.49553046,1.20752666,1.34230422
1.49578015,1.20790353,1.34242268
1.49579402,1.20795734,1.34242268
1.49582175,1.20809185,1.34250164
1.49589108,1.20814563,1.34258058
1.49601584,1.20828008,1.34258058
1.4962791,1.20846823,1.3426595
1.49634836,1.20852197,1.34293563
1.49640375,1.20873688,1.34297507
1.49650067,1.20876373,1.34299478
1.49656989,1.20897852,1.34303421
1.49668062,1.2091127,1.34311305
1.49691582,1.2091932,1.34313276
1.49701263,1.20927367,1.343251
1.49704028,1.20932732,1.3432707
1.49708176,1.20962223,1.34366456
1.49709559,1.20975622,1.34380233
1.49719236,1.20989017,1.34380233
1.49722,1.20994374,1.34388104
1.49723382,1.2099973,1.34390071
1.49726147,1.21031852,1.3439794
1.49737202,1.21034528,1.34445122
1.4977035,1.21066624,1.34451017
1.49788294,1.21082664,1.34458874
1.49792434,1.21085337,1.34462803
1.49792434,1.21090681,1.34462803
1.49796574,1.21133416,1.34466731
1.49797954,1.21149431,1.34476549
1.49817266,1.21178776,1.34478512
1.49821403,1.2121876,1.34488328
1.4982554,1.21224089,1.34488328
1.49829677,1.21224089,1.34494216
1.49831055,1.21256046,1.34504028
1.49831055,1.21269354,1.345158
1.49847597,1.21277337,1.34523646
1.49848975,1.21306596,1.3452953
1.49851731,1.21311914,1.34543255
1.49853109,1.21314572,1.34547175
1.49858621,1.21317231,1.34576569
1.49859999,1.21319889,1.34578528
1.49862754,1.21354432,1.34582446
1.49880661,1.21410174,1.34582446
1.49884792,1.21412826,1.34586363
1.49887546,1.2143139,1.34586363
1.498903,1.21434041,1.3459028
1.49899936,1.21444645,1.34592238
1.49910947,1.21444645,1.34594196
1.49937087,1.21463195,1.34611816
1.49938462,1.21500271,1.34617687
1.49946713,1.21513505,1.34629428
1.49946713,1.21532025,1.34647034
1.49950838,1.21553182,1.34648989
1.49953588,1.21582256,1.34648989
1.49954963,1.21584898,1.34662677
1.49963211,1.21590181,1.34662677
1.49981076,1.21658811,1.3467636
1.49992066,1.21685178,1.34680269
1.49994813,1.2169045,1.346959
1.49996187,1.21698356,1.34703713
1.49996187,1.21708895,1.34713478
1.50011292,1.21737865,1.34719336
1.50019529,1.21740497,1.34723241
1.50029138,1.21764184,1.3473105
1.50060692,1.21769446,1.34752516
1.50062064,1.21785228,1.34768121
1.50074404,1.21787858,1.34773972
1.50081259,1.21801004,1.34779822
1.5008263,1.2183254,1.34795417
1.50088112,1.21835167,1.3480711
1.50099076,1.21885048,1.34816852
1.50100446,1.21890295,1.34865527
1.50107296,1.21908656,1.34884982
1.50136056,1.21945354,1.34904429
1.50136056,1.21982021,1.34923866
1.50138794,1.21984639,1.34933582
1.50140163,1.21989874,1.34933582
1.50147007,1.22013425,1.3494718
1.50152482,1.22031734,1.34953006
1.50167533,1.22039578,1.34960774
1.50177109,1.22055262,1.3496854
1.50181212,1.2208139,1.34978245
1.50208556,1.22084002,1.3499377
1.50215389,1.22084002,1.35024802
1.50216756,1.2212838,1.35030618
1.50218122,1.22144032,1.35030618
1.50222222,1.22172713,1.35042248
1.50227687,1.22175319,1.35057749
1.50233151,1.22175319,1.35057749
1.50234517,1.22180532,1.35059686
1.50244078,1.22230018,1.35065498
1.50244078,1.22235224,1.35067435
1.50245443,1.22305441,1.35082927
1.50248174,1.22315834,1.35094543
1.50252271,1.22318432,1.35096479
1.50265923,1.22323627,1.35113896
1.50268653,1.22341806,1.351197
1.50276841,1.2235219,1.3513324
1.50286393,1.22357381,1.35144842
1.50293214,1.22437765,1.35150642
1.50297306,1.22455896,1.35150642
1.50310944,1.22458485,1.35181563
1.50313671,1.22474019,1.35181563
1.50324577,1.22574852,1.35191221
1.50328666,1.22585181,1.35224042
1.50345019,1.22600669,1.3523755
1.50349107,1.22613572,1.35245266
1.50365452,1.22654835,1.35247195
1.50376345,1.22654835,1.35256839
1.50383152,1.22714083,1.35260695
1.50404928,1.22747534,1.35262624
1.50421252,1.2275525,1.35270336
1.50423972,1.22786101,1.35270336
1.50428052,1.22855434,1.35272264
1.5043893,1.22888777,1.35279974
1.50441649,1.22888777,1.35285756
1.50447086,1.22904157,1.35285756
1.50457959,1.2291697,1.3530695
1.50462036,1.22922094,1.35308876
1.5049192,1.22929779,1.35326209
1.5049192,1.22957946,1.35351232
1.50493278,1.22975861,1.35353156
1.50504139,1.22998884,1.35374317
1.50505497,1.23001441,1.35383932
1.50509569,1.23029561,1.35393546
1.50521783,1.23090852,1.35393546
1.50529924,1.23093404,1.35395468
1.50538064,1.23101059,1.35405079
1.5053942,1.23111263,1.35408922
1.50544845,1.23124015,1.35410844
1.50548914,1.23126565,1.35422372
1.50562473,1.23185172,1.35428135
1.50573317,1.23197903,1.35433898
1.50576028,1.23205539,1.35435818
1.50581448,1.23223352,1.3545118
1.50586868,1.2326404,1.35460778
1.50605833,1.23281829,1.35460778
1.50622082,1.23294531,1.3547805
1.50641032,1.2339348,1.35479969
1.5064915,1.23441604,1.35493397
1.50678906,1.2355537,1.35502986
1.5068161,1.23557894,1.35504903
1.50689721,1.23605837,1.35535572
1.50712694,1.2361088,1.35535572
1.50726202,1.23620965,1.35535572
1.50726202,1.23638609,1.35547068
1.50727553,1.23673874,1.35547068
1.50732954,1.23706595,1.35556645
1.50746456,1.23709111,1.3556622
1.50749156,1.23734263,1.35604499
1.50769399,1.23787034,1.3562745
1.5079233,1.2381967,1.35640833
1.5080851,1.23847266,1.35667586
1.5080851,1.23857296,1.35671406
1.50812554,1.23862311,1.35679046
1.50838156,1.23869831,1.35682866
1.5084085,1.23872338,1.35684775
1.50844891,1.23902405,1.35684775
1.50881242,1.23939959,1.35690503
1.50883934,1.2396998,1.35707684
1.50883934,1.24002478,1.35721042
1.50905459,1.24012473,1.35740118
1.50922941,1.24042443,1.35742025
1.509646,1.24042443,1.35743932
1.5097803,1.2408736,1.35745839
1.50987429,1.24109801,1.35749652
1.5099414,1.24114786,1.35753465
1.51070583,1.24127247,1.35761091
1.51073263,1.24137213,1.35761091
1.51074603,1.24174565,1.35761091
1.51075942,1.24177054,1.35768715
1.51077282,1.24179543,1.35776338
1.51117455,1.24182032,1.35793485
1.51128161,1.24199449,1.35799199
1.51133514,1.24221832,1.35810625
1.51185663,1.24226804,1.35814432
1.51192345,1.24283947,1.3581824
1.51199025,1.2428643,1.35833467
1.51199025,1.24303805,1.35839176
1.51215054,1.24380669,1.35844884
1.51225736,1.24383146,1.35848689
1.51281776,1.24383146,1.35862003
1.51284443,1.243881,1.35867708
1.51287109,1.24437609,1.35877215
1.51291109,1.24440083,1.35879116
1.51296441,1.24484591,1.3588672
1.51311101,1.24484591,1.3588672
1.51316431,1.24526584,1.35898123
1.51320428,1.24536459,1.35901923
1.5133508,1.24575936,1.35903823
1.51345733,1.24575936,1.35903823
1.5135239,1.24583334,1.35915221
1.51367031,1.24598126,1.35915221
1.51381667,1.24610448,1.35928515
1.51384328,1.24622768,1.35930414
1.51389649,1.24630158,1.35932313
1.51413584,1.24632621,1.3593611
1.51417572,1.24659705,1.35943704
1.51428205,1.24664627,1.35949398
1.51446806,1.24674471,1.35970271
1.51452119,1.24679392,1.35979755
1.51466727,1.24684312,1.35983548
1.51480002,1.24716281,1.35987341
1.51486638,1.24721197,1.35989237
1.5149062,1.24731028,1.35996822
1.51497254,1.24755595,1.35998717
1.51505214,1.24775238,1.360063
1.51505214,1.24816951,1.36008196
1.51507868,1.24843921,1.36013881
1.51509194,1.24851273,1.36021461
1.51544993,1.24853724,1.36047981
1.51546319,1.24863524,1.36049874
1.51558245,1.24865974,1.36057448
1.51570168,1.2488067,1.36070699
1.51578115,1.24895362,1.36082054
1.51580764,1.24902705,1.36083946
1.51587384,1.24949187,1.3608773
1.51588708,1.24951632,1.36095297
1.51590032,1.24958966,1.36104754
1.5159268,1.24976074,1.361161
1.5159268,1.2498829,1.3611799
1.51633702,1.25020036,1.36121771
1.51656181,1.2503956,1.36123662
1.51657503,1.2509077,1.36125552
1.51666756,1.25120006,1.36127442
1.51666756,1.25151655,1.36129332
1.51670721,1.25158956,1.36135002
1.51689218,1.25183282,1.36140672
1.5169186,1.25185714,1.36153897
1.51693181,1.25188145,1.36163341
1.51693181,1.25197871,1.3617656
1.51694502,1.25214885,1.36178448
1.51701105,1.25222175,1.36180336
1.51706387,1.25246466,1.36185999
1.51739386,1.25251323,1.36206759
1.51742025,1.25265889,1.36210532
1.51743344,1.25270743,1.36216191
1.51748621,1.25275597,1.36219964
1.51764448,1.25304709,1.36223736
1.51769723,1.25343494,1.36236936
1.51782906,1.25358029,1.36244477
1.51793449,1.25360451,1.36246362
1.51796085,1.25408865,1.36246362
1.51805308,1.25442722,1.36259556
1.51806625,1.25449974,1.36274629
1.51813212,1.25474138,1.36278396
1.51844813,1.25483799,1.36282163
1.51851394,1.25573069,1.36293463
1.51861921,1.25642908,1.36302877
1.51863237,1.25678988,1.36316053
1.5187113,1.2571744,1.36342393
1.51876392,1.25760659,1.36359318
1.51877707,1.25765458,1.36368718
1.51884283,1.25765458,1.36379995
1.51885598,1.25767857,1.36383753
1.51889543,1.25772656,1.36404418
1.51893487,1.25801436,1.36443842
1.51894802,1.25815819,1.36447595
1.5190006,1.25832593,1.36449471
1.51906633,1.25866122,1.36464479
1.51914518,1.25878091,1.3646823
1.51921088,1.25878091,1.3647198
1.51922402,1.25911584,1.36475731
1.51926344,1.25966554,1.3648323
1.51932912,1.26026224,1.365001
1.51942106,1.26038149,1.36507596
1.51943419,1.26052454,1.36522583
1.51951298,1.26104864,1.36522583
1.5195655,1.26192867,1.36543182
1.51984111,1.2620237,1.36560029
1.51988047,1.26221371,1.36560029
1.51990671,1.26230867,1.36567514
1.52010344,1.26273578,1.36569385
1.52010344,1.26311508,1.36591832
1.52044423,1.26370706,1.36601182
1.52056213,1.26410916,1.36621744
1.52060142,1.26420371,1.36631087
1.52062762,1.26429825,1.36660971
1.52064071,1.26432188,1.36685237
1.52073238,1.26432188,1.36687103
1.52078475,1.26448726,1.36707624
1.52087638,1.26479422,1.36716949
1.52121656,1.26512455,1.36720678
1.52124272,1.26514814,1.36720678
1.52138655,1.26517172,1.36731864
1.52139963,1.26528963,1.3673932
1.5215042,1.26578447,1.3676913
1.52151727,1.26609052,1.36778441
1.52153034,1.26609052,1.36778441
